content,username,replyto,permalink,time
"Horcrux #2,pic.twitter.com/e8Mn8rMiuB",tracymoore1013,GeorgeTakei,https://twitter.com/tracymoore1013/status/1022478339272007680,1532612807
Robert Mueller (aka: Harry Potter) has to be the seventh and last.,Ornery1951,GeorgeTakei,https://twitter.com/Ornery1951/status/1022485618222407681,1532614542
"@,SecretService, do your job",dntfolwme,GeorgeTakei,https://twitter.com/dntfolwme/status/1022428255314497536,1532600866
Ivanka is totally Nagini,Expelliarmoire,"GeorgeTakei,eclecticbrotha",https://twitter.com/Expelliarmoire/status/1022565623417761792,1532633617
"1. The Golden Toilet
2. Golf clubs
3. Hairspray
4. Cell Phone
5. Fox News
6. Sean Hannity

Boom! Voldemort is destroyed!,pic.twitter.com/kmg2y5GcNH",KimsRandomLife,GeorgeTakei,https://twitter.com/KimsRandomLife/status/1022381068131946496,1532589616
All six copies of Sean Spicer’s book that sold.,pureguava76,"GeorgeTakei,doncatt",https://twitter.com/pureguava76/status/1022449146999889922,1532605847
"Darkness only knows what the final five horocruxes could be, however be warned. The last and  most vile and monstrous horcrux is his ""hair"" be cautious while it lives he will be invincible!,pic.twitter.com/5lKqIlTElP",ReJoyce_Morr,GeorgeTakei,https://twitter.com/ReJoyce_Morr/status/1022409599113154560,1532596418
"- Red tie (locket)
- Hair (diadem)
- Phone (diary)
- Jeff Sessions (Nagini)
- Ivanka (ring)
- Pee pee tape (Harry Potter, the horcrux he never meant to make)
, ,@,jk_rowling, ",MichaLisa21,GeorgeTakei,https://twitter.com/MichaLisa21/status/1022349210803482624,1532582020
Betsy DeVos’s yacht,Pattijarabek,GeorgeTakei,https://twitter.com/Pattijarabek/status/1022516464664948736,1532621897
"One is in his hair!,pic.twitter.com/Q0EBKzfQ7T",ChristinaL1013,GeorgeTakei,https://twitter.com/ChristinaL1013/status/1022433953490321408,1532602225
His fake Renoir.,KeenanPowell6,GeorgeTakei,https://twitter.com/KeenanPowell6/status/1022474497348300801,1532611891
SOMEONE FIND THE GOLDEN TOILET!!!,bkgut3,GeorgeTakei,https://twitter.com/bkgut3/status/1022351778778685442,1532582633
His wig has got to be one...I mean he keeps that thing with him all the time like Voldemort did with Nagini lol I say rip that thing off his head and shoot it then burn it...watch the evil spirit fly out ,Brian76uk,GeorgeTakei,https://twitter.com/Brian76uk/status/1022431767859474432,1532601703
"The upper most onion dome on St Basil’s Cathedral.,pic.twitter.com/FQZ8w30B4F",RecentPastor,GeorgeTakei,https://twitter.com/RecentPastor/status/1022463995394117633,1532609387
"You are so bored with your life that you constantly attack my President yet he’s still running this country better than ever and he will do so in ,#,Trump2020",AG8791,GeorgeTakei,https://twitter.com/AG8791/status/1022413164003160064,1532597268
Whatever he’s covering his eyes with in the tanning bed,lilgenghis,GeorgeTakei,https://twitter.com/lilgenghis/status/1022430368836665344,1532601370
"Ivanka, wig, android phone, lucky underpants, Air Force One, and Mueller- the only one who can defeat him",lady_kate,GeorgeTakei,https://twitter.com/lady_kate/status/1022327342616780800,1532576807
content,username,replyto,permalink,time
"Overheard: ""Someone smashed Trump's star on the Hollywood walk of fame. Now he's down to six horcruxes."" So, Twitterdom. What are the other six? Write and vote up your favorites in the replies. Ready? Go.",GeorgeTakei,,https://twitter.com/GeorgeTakei/status/1022312783122235392,1532573335
"Speculation doesn't matter, since Mueller knows exactly what all of them are and will tell us in due time.",JasonMastaitis,GeorgeTakei,https://twitter.com/JasonMastaitis/status/1022313786424913920,1532573575
Mueller is the new Harry Potter ,Maude080,"JasonMastaitis,GeorgeTakei",https://twitter.com/Maude080/status/1022315583373799424,1532574003
"@,jk_rowling",MaryAliceHolm3s,"Maude080,JasonMastaitis,GeorgeTakei",https://twitter.com/MaryAliceHolm3s/status/1022321540396969984,1532575423
"Putin is
*He Who Must Not Be Shamed*

Horcruxes:
Mein Kampf is his only book, the diary
The golden commode is the poisoned basin
Bannon is the Basilisk
Cohen is the snake",Sparklepuff2,GeorgeTakei,https://twitter.com/Sparklepuff2/status/1022345930132082690,1532581238
"Trumpsky is Draco Malfoy

Horcruxes:
Phone is the necklace
Golf clubs & MAGA hat
(He has an extra horcrux because he's the ""only the best""",Sparklepuff2,"Sparklepuff2,GeorgeTakei",https://twitter.com/Sparklepuff2/status/1022349429775499264,1532582073
"Phone/Twitter is the glowing orb that holds his prophecy...
MAGA hat is the necklace",Sparklepuff2,"Sparklepuff2,GeorgeTakei",https://twitter.com/Sparklepuff2/status/1022360300245409792,1532584664
*Diadem,Sparklepuff2,"Sparklepuff2,GeorgeTakei",https://twitter.com/Sparklepuff2/status/1022363026182299648,1532585314
"I don’t know but this is pretty funny.,pic.twitter.com/q020saiV5H",Tapeworm666,GeorgeTakei,https://twitter.com/Tapeworm666/status/1022313609714692097,1532573532
"The new star is ready...,pic.twitter.com/8IkkmoBXaw",charleshaley89,"Tapeworm666,GeorgeTakei",https://twitter.com/charleshaley89/status/1022322836042604551,1532575732
"Mitch McConnell
Paul Ryan
Devin Nunes
Mike Pence
Stephen Miller
Kellyanne Conway",bonzaiboy,GeorgeTakei,https://twitter.com/bonzaiboy/status/1022313207438880768,1532573436
"Those are kinda like the Death Eaters, though, aren't they?",misskidneypie,"bonzaiboy,GeorgeTakei",https://twitter.com/misskidneypie/status/1022317979755786240,1532574574
"That's what I thought at first too. But we can't bring down Trump until they're all out of the way because they keep him untouchable. So, horcruxes. :)",bonzaiboy,"misskidneypie,GeorgeTakei",https://twitter.com/bonzaiboy/status/1022320751808897024,1532575235
"I can get behind that.  Though, Sessions is TOTALLY Wormtail in all of this...",misskidneypie,"bonzaiboy,GeorgeTakei",https://twitter.com/misskidneypie/status/1022324121827459073,1532576039
"Just gonna leave this here...,pic.twitter.com/E9iopuxPOP",coleyworld,GeorgeTakei,https://twitter.com/coleyworld/status/1022376415671603200,1532588506
Damn creepy. So you are going to just leave it there.  Hehe.  Awful.,Judyjude2222,"coleyworld,GeorgeTakei",https://twitter.com/Judyjude2222/status/1022392302767992832,1532592294
I feel sorry for Lord Voldemort.,JMODERATE,"Judyjude2222,coleyworld,GeorgeTakei",https://twitter.com/JMODERATE/status/1022575347357966336,1532635935
"What if... Trump’s hair is one of Putin’s horcruxes?,pic.twitter.com/kQLvoaNJv0",natasharesists,GeorgeTakei,https://twitter.com/natasharesists/status/1022490578259464193,1532615725
pic.twitter.com/IC37lzuWUW,Minervasbard,"natasharesists,GeorgeTakei",https://twitter.com/Minervasbard/status/1022600149145710593,1532641849
"1. A confederate monument in South Carolina.
2. Ben Carson’s table. 
3. A rolled up Trump magazine. 
4. His gold toilet.
5. A mattress in a Russian hotel. 
6. The back of Sean Hannity head.",CaptainGeko,GeorgeTakei,https://twitter.com/CaptainGeko/status/1022359570046308353,1532584490
Oh my god the back of hanity’s head for the win!!! I needed that laugh thank you!,a_dub_alva,"CaptainGeko,GeorgeTakei",https://twitter.com/a_dub_alva/status/1022568620155523077,1532634332
"Okay but she is OBVIOUSLY HIS NAGINI. ,#,TrumpHorcruxes,pic.twitter.com/L7NgSW7kxF",tami_h,GeorgeTakei,https://twitter.com/tami_h/status/1022392249009635329,1532592281
"Nothing weird about that, perfectly normal..

What?!,pic.twitter.com/hiXh1lbSwL",MrJohnMcCubbin,"tami_h,anitavc0307,GeorgeTakei",https://twitter.com/MrJohnMcCubbin/status/1022572213197791234,1532635188
"Third (silent h) horcrux,pic.twitter.com/DhPNSNdDGd",Coulson_2017,GeorgeTakei,https://twitter.com/Coulson_2017/status/1022571618160332800,1532635046
pic.twitter.com/tOTbhH92H2,natasharesists,"Coulson_2017,GeorgeTakei",https://twitter.com/natasharesists/status/1022577096395292673,1532636353
"Of course, we need ,@,jk_rowling, to weigh in on this!",nytweeter,GeorgeTakei,https://twitter.com/nytweeter/status/1022434931182657536,1532602458
"My guess on two of them:

1) the gold plated toilet in Trump Tower, collected all the offal...,

2) Like Harry's scar, in a living person, one is DEFINITELY Ivanka's nose job!!!...
,

",theLastLongHair,"nytweeter,GeorgeTakei,jk_rowling",https://twitter.com/theLastLongHair/status/1022447660932976640,1532605493
"The hair, long red tie, Eric, Melanias original implants,  the golden toilet,  and Sarah Hickabee Sanders right eye,",tonygonzaleslv,GeorgeTakei,https://twitter.com/tonygonzaleslv/status/1022313617130237952,1532573534
Her right eye. Lol. I shouldn't laugh but that was funny.,kevicky68,"tonygonzaleslv,GeorgeTakei",https://twitter.com/kevicky68/status/1022330093295820800,1532577462
"1. Under combover
2. Inside a Diet Coke can
3. Inside “Bestest” Chocolate Cake in Mar-a-Lago
4. Under gilded fake Emmy statuette in T. Plaza
5. Inside 1 of 500 12ft red ties. 
6. Gave it to Vlady-P",neurrutia,GeorgeTakei,https://twitter.com/neurrutia/status/1022389400238469121,1532591602
"OMG! How tuned-in we are? Warms my ,. I saw Mr Takei’s tweet and responded. I’m going through the comments and lo and behold most are identical to mine! I’m glad you are all out there! Even over levity, coinciding is reaffirming. Phew!",neurrutia,"neurrutia,GeorgeTakei",https://twitter.com/neurrutia/status/1022393167696592896,1532592500
Stephen Miller; Ivanka’s silicone breast; the direct phone line to Putin; the soccer ball; Mike Pence’s water bottle: and the North Korea memorandum of understanding (the blank real one.),BrownLemur2,GeorgeTakei,https://twitter.com/BrownLemur2/status/1022353826257334273,1532583121
Pence’s water bottle...you win!!!,donna_p64,"BrownLemur2,GeorgeTakei",https://twitter.com/donna_p64/status/1022509808774197248,1532620310
"Inside of this poor dogs ear has to be one :(,pic.twitter.com/Kd0z94nFRB",lump86,GeorgeTakei,https://twitter.com/lump86/status/1022473259261014016,1532611596
Ok. Thats just not right...lol,walafollette,"lump86,GeorgeTakei",https://twitter.com/walafollette/status/1022554306137010177,1532630919
Does he even have a soul?,BettyBeckwith,"GeorgeTakei,jncbooks",https://twitter.com/BettyBeckwith/status/1022454340907356164,1532607085
Best answer yet,Snarkpants86,"BettyBeckwith,GeorgeTakei,jncbooks",https://twitter.com/Snarkpants86/status/1022513835926675457,1532621270
"Sarah Huckabilly's Faux pearl necklace
His nine iron
His red tie
A McDonald's Big Mac
A KFC chicken bucket
A bottle of coke

,#,TrumpHorcruxes",Maurajean50,GeorgeTakei,https://twitter.com/Maurajean50/status/1022437115999727617,1532602979
re: Huckabee's pearl necklace - I like to call them her Lisa Simpson pearls.,akaKJB,"Maurajean50,GeorgeTakei",https://twitter.com/akaKJB/status/1022583943554465792,1532637985
I was calling them Wilma beads ,Maurajean50,"akaKJB,GeorgeTakei",https://twitter.com/Maurajean50/status/1022615083741003776,1532645409
"Trump is very careful about who he lets cut his ""hair.""
Just sayin'.",deangloster,GeorgeTakei,https://twitter.com/deangloster/status/1022519502846746627,1532622621
 Or it could be something more bigly than that! Like Mar-a-Lago?,sanyal_poulomi,"deangloster,GeorgeTakei",https://twitter.com/sanyal_poulomi/status/1022520173985767425,1532622781
"A TV screen in Air Force One, tuned to Fox...",deangloster,"sanyal_poulomi,GeorgeTakei",https://twitter.com/deangloster/status/1022520517650198528,1532622863
At least one of them is Eric's teeth.,Turnsky,GeorgeTakei,https://twitter.com/Turnsky/status/1022313035778519040,1532573396
You mean Eric's gums.,MBH222,"Turnsky,GeorgeTakei",https://twitter.com/MBH222/status/1022314428660965382,1532573728
"Well obviously there's one hidden in his hair, obviously Putin has at least one, and there's a map to one of them encoded in his tax return.",jayjhisaurus,GeorgeTakei,https://twitter.com/jayjhisaurus/status/1022346520778231808,1532581379
"Definitely the toupee; each of the kids is one except Barron and Tiffany (who???). I can't figure out what the other two are but likely hidden under a bucket of KFC and in a Diet Coke, the vintage bottle, not that crap in a can.",lisajyarde,GeorgeTakei,https://twitter.com/lisajyarde/status/1022315621210628097,1532574012
I disagree. Eric wouldn't rate.,_liberalkilljoy,"lisajyarde,GeorgeTakei",https://twitter.com/_liberalkilljoy/status/1022357377364807681,1532583967
No Eric.,JoAnnDwyer5,"_liberalkilljoy,lisajyarde,GeorgeTakei",https://twitter.com/JoAnnDwyer5/status/1022374316640534529,1532588006
"As Voldemort proved with Harry as the unintended 8th horcrux,  you don't have to necessarily value your horcruxes, they just have to be useful tools. Eric qualifies as such.",lisajyarde,"JoAnnDwyer5,_liberalkilljoy,GeorgeTakei",https://twitter.com/lisajyarde/status/1022415128422215680,1532597736
Good point.,_liberalkilljoy,"lisajyarde,JoAnnDwyer5,GeorgeTakei",https://twitter.com/_liberalkilljoy/status/1022417417568305152,1532598282
"Trump’s ‘star’ on the Hollywood “Walk of Fame” is smashed; now the other 6 must be destroyed as well...

1-, , 
2- ,#,MAGA, hat
3- Deed to Mar-a-Lago
4- YUUUGE red necktie 
5- Fake ‘TIME’ magazine cover
6- KFC bucket , from AirForce One 
7- Tax returns , 

,#,TrumpHorcruxes,pic.twitter.com/RrGW8Dyjse",TheMominatrixx,GeorgeTakei,https://twitter.com/TheMominatrixx/status/1022437828284899329,1532603148
The hair! Kill it! Where's the sword?,theshadfather87,GeorgeTakei,https://twitter.com/theshadfather87/status/1022369816676651008,1532586933
pic.twitter.com/zMndfsdCxu,MikeSchmidt09,"theshadfather87,GeorgeTakei",https://twitter.com/MikeSchmidt09/status/1022370630514159618,1532587127
pic.twitter.com/xEmF3UQeq2,Cwedding1,GeorgeTakei,https://twitter.com/Cwedding1/status/1022382428462219265,1532589940
Gods I miss having their genuine friendship in WH rather than a notably silent evangelical and his dealing with the orange devil,a_dub_alva,"Cwedding1,GeorgeTakei",https://twitter.com/a_dub_alva/status/1022568134803251200,1532634216
"Same here!! I have never seen such evil and blatant corruption in my life as from Orange Lucifer and his circus of thugs! ,@,realDonaldTrump, ,@,BarackObama,pic.twitter.com/x51fev9wPI",Cwedding1,"a_dub_alva,GeorgeTakei",https://twitter.com/Cwedding1/status/1022638388854382593,1532650966
pic.twitter.com/KYx0v0pDEs,sketchpads19,GeorgeTakei,https://twitter.com/sketchpads19/status/1022611628544679936,1532644586
"This is definitely a horcrux (whorecrux) and possibly an eye of Sauron.,pic.twitter.com/Vww79MMHV8",sandym709,GeorgeTakei,https://twitter.com/sandym709/status/1022406304281899008,1532595632
"Putin has one.,pic.twitter.com/SwbYw0owtg",RealGravitas,GeorgeTakei,https://twitter.com/RealGravitas/status/1022343738763276288,1532580716
"The small of Ivanka’s back.,pic.twitter.com/Pi3gF7uGdV",RealGravitas,"RealGravitas,GeorgeTakei",https://twitter.com/RealGravitas/status/1022345287791075328,1532581085
"The orb 

,#,TrumpHorcruxes,pic.twitter.com/g6OT6AZhfH",ManMet80,GeorgeTakei,https://twitter.com/ManMet80/status/1022372142145527808,1532587488
Definitely the orb!,BoobPunchTina,"ManMet80,GeorgeTakei",https://twitter.com/BoobPunchTina/status/1022375794377719808,1532588358
"1. Nine iron (ever wonder why he spends so much time at Mar-a-Lago?)
2. The silicon implants of someone that he did NOT pay off to shut up
3. The ""M"" on a certain tower
4. The solid gold toilet seat
5. Bedroom TV (apparently horcruxes only pick up Fox & Friends)
6. Mike Pence",paulsaksphd,GeorgeTakei,https://twitter.com/paulsaksphd/status/1022457405198745600,1532607816
"His wig, definitely.,pic.twitter.com/Qc5cUt0UqJ",justmypipedream,GeorgeTakei,https://twitter.com/justmypipedream/status/1022433606139105281,1532602142
"1. Hollywood Walk of Fame Star
2. His hair
3. His tnning bed
4. Sarah Huckabee Sanders's pearl necklace
5. Surely there is a pair of tiny gloves somewhere.
6. First edition copy of The Art of the Deal
7. A medal he ""earned"" in military school",LeslieAnnSeeley,GeorgeTakei,https://twitter.com/LeslieAnnSeeley/status/1022591494232911872,1532639785
He has no tanning bed. That Cheeto orange can only come from a cheap bottle of fake tanning lotion (not even the spray or foam).,mdshadowens,"LeslieAnnSeeley,GeorgeTakei",https://twitter.com/mdshadowens/status/1022667952359845888,1532658014
"Gotta be his hair...

,#,TrumpHorcruxes,pic.twitter.com/Su6VBpNtLy",pdxdaygo,GeorgeTakei,https://twitter.com/pdxdaygo/status/1022435480611303424,1532602589
